view_id,model,seed,feature,importance_mean,importance_std
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,memory_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,network_or_size_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,latency_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,latency_p95_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,latency_p99_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,span_duration_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,failed_span_ratio,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,trace_depth_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,fanout_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,log_error_indicator,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,log_template_frequency_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,log_entropy_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,service_metric_entropy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,rolling_latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,rolling_latency_std,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,ewma_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,rolling_zscore_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,latency_threshold_p95,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,2026,latency_threshold_exceeded,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,input_numeric_column_count,0.005591253225674368,0.0021655346322606195
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,request_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,error_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,cpu_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,cpu_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,memory_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,memory_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,network_or_size_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,latency_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,latency_p95_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,latency_p99_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,span_duration_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,failed_span_ratio,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,trace_depth_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,fanout_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,log_error_indicator,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,log_template_frequency_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,log_entropy_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,service_metric_entropy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,rolling_latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,rolling_latency_std,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,ewma_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,rolling_zscore_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,latency_threshold_p95,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,2026,latency_threshold_exceeded,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,input_numeric_column_count,0.3986111111111111,0.012538520892547082
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,request_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,error_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,cpu_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,cpu_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,memory_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,memory_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,network_or_size_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,latency_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,latency_p95_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,latency_p99_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,span_duration_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,failed_span_ratio,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,trace_depth_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,fanout_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,log_error_indicator,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,log_template_frequency_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,log_entropy_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,service_metric_entropy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,rolling_latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,rolling_latency_std,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,ewma_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,rolling_zscore_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,latency_threshold_p95,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,7,latency_threshold_exceeded,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,input_numeric_column_count,0.18409616017476574,0.009506661074039505
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,request_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,error_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,cpu_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,cpu_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,memory_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,memory_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,network_or_size_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,latency_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,latency_p95_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,latency_p99_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,span_duration_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,failed_span_ratio,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,trace_depth_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,fanout_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,log_error_indicator,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,log_template_frequency_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,log_entropy_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,service_metric_entropy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,rolling_latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,rolling_latency_std,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,ewma_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,rolling_zscore_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,latency_threshold_p95,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,7,latency_threshold_exceeded,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,input_numeric_column_count,0.37986111111111115,0.006874649261535854
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,request_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,error_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,cpu_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,cpu_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,memory_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,memory_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,network_or_size_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,latency_max,0.0,0.0
